order_id,order_date,region,city,channel,customer_segment,category,product,quantity,unit_price_usd,gross_revenue_usd,discount_rate,discount_amount_usd,net_revenue_usd,cogs_usd,shipping_fulfillment_usd,payment_fee_usd,returned_flag,return_amount_usd,gross_profit_usd,net_profit_usd,month
ADH-102083,2025-04-16,North,Jos,Online,SME,Electronics,Power Bank,3,76.29,228.87,0.0,0.0,228.87,158.29,9.85,4.12,0,0.0,70.58,56.61,2025-04
ADH-102084,2025-04-16,South,Benin,Wholesale,Retail,Health & Beauty,Toiletries Set,10,70.71,707.1,0.053,37.48,669.62,389.71,1.19,5.36,0,0.0,279.91,273.36,2025-04
ADH-102085,2025-04-16,North,Kano,Wholesale,SME,Groceries,Beverage Pack,10,7.52,75.2,0.0,0.0,75.2,64.27,1.99,0.6,0,0.0,10.93,8.34,2025-04
ADH-102086,2025-04-16,West,Lagos,Online,Retail,Groceries,Rice 5kg,3,49.27,147.81,0.0,0.0,147.81,131.23,7.47,2.66,0,0.0,16.58,6.45,2025-04
ADH-102087,2025-04-16,North,Kaduna,Online,Retail,Health & Beauty,Toiletries Set,3,43.78,131.34,0.0,0.0,131.34,87.0,4.73,2.36,0,0.0,44.34,37.25,2025-04
ADH-102088,2025-04-16,North,Jos,POS,Retail,Electronics,Power Bank,1,118.35,118.35,0.0,0.0,118.35,82.07,0.0,1.42,0,0.0,36.28,34.86,2025-04
ADH-102089,2025-04-16,North,Kaduna,POS,SME,Electronics,Power Bank,1,118.22,118.22,0.073,8.63,109.59,87.24,0.0,1.32,0,0.0,22.35,21.03,2025-04
ADH-102090,2025-04-16,West,Ilorin,Online,Retail,Home & Kitchen,Cookware Set,1,15.35,15.35,0.0,0.0,15.35,9.52,5.63,0.28,0,0.0,5.83,-0.08,2025-04
ADH-102091,2025-04-17,West,Ibadan,Online,Retail,Groceries,Detergent,1,19.3,19.3,0.0,0.0,19.3,17.79,5.35,0.35,0,0.0,1.51,-4.19,2025-04
ADH-102092,2025-04-17,West,Ibadan,POS,Corporate,Health & Beauty,Toiletries Set,1,42.32,42.32,0.0,0.0,42.32,32.51,0.0,0.51,0,0.0,9.81,9.3,2025-04
ADH-102093,2025-04-17,North,Abuja,POS,Corporate,Health & Beauty,Body Lotion,2,68.2,136.4,0.0,0.0,136.4,106.01,0.0,1.64,0,0.0,30.39,28.75,2025-04
ADH-102094,2025-04-17,West,Lagos,Online,SME,Groceries,Cooking Oil,3,9.86,29.58,0.0,0.0,29.58,27.49,6.28,0.53,0,0.0,2.09,-4.72,2025-04
ADH-102095,2025-04-17,West,Abeokuta,Online,Retail,Electronics,Power Bank,1,52.56,52.56,0.0,0.0,52.56,34.66,5.38,0.95,0,0.0,17.9,11.57,2025-04
ADH-102096,2025-04-17,West,Ilorin,Online,Retail,Home & Kitchen,Cookware Set,1,101.42,101.42,0.0,0.0,101.42,78.96,4.72,1.83,0,0.0,22.46,15.91,2025-04
ADH-102097,2025-04-17,South,Port Harcourt,POS,Retail,Fashion,T-Shirt,2,43.07,86.14,0.0,0.0,86.14,46.97,0.0,1.03,0,0.0,39.17,38.14,2025-04
ADH-102098,2025-04-17,East,Owerri,Online,Retail,Groceries,Beverage Pack,1,39.65,39.65,0.0,0.0,39.65,34.28,5.02,0.71,0,0.0,5.37,-0.36,2025-04
ADH-102099,2025-04-17,East,Enugu,POS,SME,Groceries,Detergent,1,43.15,43.15,0.0,0.0,43.15,37.05,0.0,0.52,0,0.0,6.1,5.58,2025-04
ADH-102100,2025-04-17,South,Uyo,POS,Retail,Home & Kitchen,Blender,3,109.98,329.94,0.0,0.0,329.94,258.24,0.0,3.96,0,0.0,71.7,67.74,2025-04
ADH-102101,2025-04-17,East,Owerri,Online,Retail,Groceries,Cooking Oil,1,37.32,37.32,0.0,0.0,37.32,30.72,5.05,0.67,0,0.0,6.6,0.88,2025-04
ADH-102102,2025-04-17,North,Kaduna,Online,SME,Electronics,Phone Accessory,1,22.84,22.84,0.0,0.0,22.84,17.51,4.7,0.41,0,0.0,5.33,0.22,2025-04
ADH-102103,2025-04-17,North,Kano,POS,SME,Electronics,Power Bank,1,26.93,26.93,0.0,0.0,26.93,19.0,0.0,0.32,0,0.0,7.93,7.61,2025-04
ADH-102104,2025-04-17,North,Abuja,Online,Retail,Home & Kitchen,Extension Cable,1,34.6,34.6,0.0,0.0,34.6,21.93,6.25,0.62,0,0.0,12.67,5.8,2025-04
ADH-102105,2025-04-17,North,Kaduna,Online,SME,Health & Beauty,Perfume,1,41.37,41.37,0.0,0.0,41.37,27.42,5.4,0.74,0,0.0,13.95,7.81,2025-04
ADH-102106,2025-04-18,North,Kano,Wholesale,Retail,Health & Beauty,Body Lotion,15,12.36,185.4,0.0,0.0,185.4,112.54,2.08,1.48,0,0.0,72.86,69.3,2025-04
ADH-102107,2025-04-18,West,Ilorin,Online,Retail,Groceries,Rice 5kg,1,50.78,50.78,0.0,0.0,50.78,43.3,10.93,0.91,0,0.0,7.48,-4.36,2025-04
ADH-102108,2025-04-18,East,Owerri,Online,Corporate,Groceries,Noodles Pack,2,32.02,64.04,0.0,0.0,64.04,54.28,5.65,1.15,0,0.0,9.76,2.96,2025-04
ADH-102109,2025-04-18,North,Jos,Online,Retail,Fashion,Jeans,1,62.84,62.84,0.0,0.0,62.84,37.73,4.46,1.13,0,0.0,25.11,19.52,2025-04
ADH-102110,2025-04-18,South,Port Harcourt,POS,SME,Fashion,Sneakers,3,11.8,35.4,0.0,0.0,35.4,23.85,0.0,0.42,0,0.0,11.55,11.13,2025-04
ADH-102111,2025-04-18,East,Aba,Online,SME,Groceries,Rice 5kg,2,38.43,76.86,0.0,0.0,76.86,67.18,3.8,1.38,0,0.0,9.68,4.5,2025-04
ADH-102112,2025-04-18,East,Onitsha,POS,Retail,Fashion,Jeans,2,63.79,127.58,0.0,0.0,127.58,85.07,0.0,1.53,0,0.0,42.51,40.98,2025-04
ADH-102113,2025-04-18,East,Aba,POS,Retail,Groceries,Beverage Pack,2,52.87,105.74,0.0,0.0,105.74,87.94,0.0,1.27,0,0.0,17.8,16.53,2025-04
ADH-102114,2025-04-18,South,Benin,POS,Retail,Fashion,Jeans,1,41.45,41.45,0.0,0.0,41.45,27.51,0.0,0.5,0,0.0,13.94,13.44,2025-04
ADH-102115,2025-04-18,West,Abeokuta,Online,Corporate,Fashion,Jeans,1,75.91,75.91,0.0,0.0,75.91,56.94,5.96,1.37,0,0.0,18.97,11.64,2025-04
ADH-102116,2025-04-18,West,Abeokuta,Online,Corporate,Fashion,T-Shirt,1,65.89,65.89,0.0,0.0,65.89,36.45,4.28,1.19,0,0.0,29.44,23.97,2025-04
ADH-102117,2025-04-18,South,Uyo,POS,Retail,Groceries,Beverage Pack,4,17.46,69.84,0.0,0.0,69.84,64.15,0.0,0.84,0,0.0,5.69,4.85,2025-04
ADH-102118,2025-04-18,East,Enugu,Online,SME,Electronics,Bluetooth Speaker,2,62.48,124.96,0.0,0.0,124.96,83.57,4.34,2.25,0,0.0,41.39,34.8,2025-04
ADH-102119,2025-04-18,North,Jos,POS,SME,Electronics,Phone Accessory,1,86.92,86.92,0.0,0.0,86.92,71.19,0.0,1.04,0,0.0,15.73,14.69,2025-04
ADH-102120,2025-04-18,East,Onitsha,Online,Retail,Electronics,Smartwatch,2,71.12,142.24,0.0,0.0,142.24,107.49,5.36,2.56,1,113.87,34.75,-87.04,2025-04
ADH-102121,2025-04-18,South,Uyo,Online,Retail,Groceries,Noodles Pack,1,51.32,51.32,0.0,0.0,51.32,47.16,6.03,0.92,0,0.0,4.16,-2.79,2025-04
ADH-102122,2025-04-18,South,Port Harcourt,POS,SME,Electronics,Power Bank,1,73.08,73.08,0.0,0.0,73.08,54.62,0.0,0.88,0,0.0,18.46,17.58,2025-04
ADH-102123,2025-04-18,South,Benin,Online,Corporate,Health & Beauty,Perfume,1,65.5,65.5,0.093,6.09,59.41,43.66,4.38,1.07,0,0.0,15.75,10.3,2025-04
ADH-102124,2025-04-18,West,Abeokuta,Online,Retail,Groceries,Noodles Pack,2,23.85,47.7,0.0,0.0,47.7,40.37,5.56,0.86,0,0.0,7.33,0.91,2025-04
ADH-102125,2025-04-18,South,Benin,Wholesale,Retail,Groceries,Beverage Pack,15,30.74,461.1,0.0,0.0,461.1,432.35,1.04,3.69,0,0.0,28.75,24.02,2025-04
ADH-102126,2025-04-18,North,Abuja,Online,Retail,Groceries,Noodles Pack,2,9.07,18.14,0.0,0.0,18.14,16.93,6.37,0.33,0,0.0,1.21,-5.49,2025-04
ADH-102127,2025-04-18,South,Warri,Online,Retail,Home & Kitchen,Bedsheet,1,143.61,143.61,0.0,0.0,143.61,88.67,6.04,2.58,0,0.0,54.94,46.32,2025-04
ADH-102128,2025-04-18,North,Kano,Online,SME,Electronics,Earbuds,1,105.65,105.65,0.0,0.0,105.65,74.58,4.82,1.9,0,0.0,31.07,24.35,2025-04
ADH-102129,2025-04-18,North,Kano,Online,Retail,Electronics,Smartwatch,1,73.23,73.23,0.0,0.0,73.23,50.35,6.93,1.32,0,0.0,22.88,14.63,2025-04
ADH-102130,2025-04-18,North,Kaduna,Online,Retail,Groceries,Rice 5kg,1,16.6,16.6,0.0,0.0,16.6,14.17,6.4,0.3,0,0.0,2.43,-4.27,2025-04
ADH-102131,2025-04-19,North,Abuja,POS,Corporate,Fashion,Handbag,2,83.94,167.88,0.0,0.0,167.88,126.64,0.0,2.01,0,0.0,41.24,39.23,2025-04
ADH-102132,2025-04-19,North,Jos,Wholesale,Retail,Fashion,Handbag,5,87.13,435.65,0.0,0.0,435.65,256.0,0.84,3.49,0,0.0,179.65,175.32,2025-04
ADH-102133,2025-04-19,North,Abuja,Wholesale,Retail,Home & Kitchen,Bedsheet,10,104.92,1049.2,0.0,0.0,1049.2,881.98,2.18,8.39,0,0.0,167.22,156.65,2025-04
ADH-102134,2025-04-19,North,Jos,POS,Retail,Groceries,Detergent,1,50.41,50.41,0.0,0.0,50.41,46.75,0.0,0.6,0,0.0,3.66,3.06,2025-04
ADH-102135,2025-04-19,West,Abeokuta,POS,SME,Electronics,Earbuds,1,56.61,56.61,0.0,0.0,56.61,39.32,0.0,0.68,0,0.0,17.29,16.61,2025-04
ADH-102136,2025-04-19,West,Abeokuta,Online,Retail,Electronics,Bluetooth Speaker,1,108.77,108.77,0.0,0.0,108.77,83.76,5.81,1.96,0,0.0,25.01,17.24,2025-04
ADH-102137,2025-04-19,West,Lagos,Online,Retail,Groceries,Cooking Oil,3,16.74,50.22,0.0,0.0,50.22,44.31,5.11,0.9,0,0.0,5.91,-0.1,2025-04
ADH-102138,2025-04-19,South,Warri,POS,Retail,Groceries,Detergent,4,21.93,87.72,0.046,4.04,83.68,72.28,0.0,1.0,0,0.0,11.4,10.4,2025-04
ADH-102139,2025-04-19,North,Kano,Wholesale,Retail,Groceries,Noodles Pack,8,42.95,343.6,0.0,0.0,343.6,319.15,0.24,2.75,0,0.0,24.45,21.46,2025-04
ADH-102140,2025-04-19,East,Onitsha,Online,SME,Groceries,Noodles Pack,1,9.08,9.08,0.0,0.0,9.08,7.89,4.24,0.16,0,0.0,1.19,-3.21,2025-04
ADH-102141,2025-04-19,South,Port Harcourt,Online,SME,Health & Beauty,Face Wash,1,61.4,61.4,0.0,0.0,61.4,42.3,6.02,1.11,0,0.0,19.1,11.97,2025-04
ADH-102142,2025-04-19,North,Kaduna,Online,SME,Groceries,Detergent,1,45.81,45.81,0.0,0.0,45.81,40.23,9.42,0.82,0,0.0,5.58,-4.66,2025-04
ADH-102143,2025-04-19,North,Abuja,POS,Retail,Electronics,Power Bank,2,62.95,125.9,0.0,0.0,125.9,95.5,0.0,1.51,0,0.0,30.4,28.89,2025-04
ADH-102144,2025-04-19,West,Ilorin,Online,SME,Fashion,Sneakers,1,59.36,59.36,0.0,0.0,59.36,36.14,4.96,1.07,0,0.0,23.22,17.19,2025-04
ADH-102145,2025-04-19,West,Ilorin,POS,Retail,Health & Beauty,Perfume,1,49.27,49.27,0.0,0.0,49.27,32.91,0.0,0.59,0,0.0,16.36,15.77,2025-04
ADH-102146,2025-04-19,North,Kano,Online,Retail,Health & Beauty,Perfume,1,20.36,20.36,0.077,1.57,18.79,14.28,5.45,0.34,0,0.0,4.51,-1.28,2025-04
ADH-102147,2025-04-19,North,Jos,POS,SME,Groceries,Cooking Oil,1,34.91,34.91,0.0,0.0,34.91,32.19,0.0,0.42,0,0.0,2.72,2.3,2025-04
ADH-102148,2025-04-19,South,Benin,Online,Retail,Groceries,Beverage Pack,1,50.78,50.78,0.0,0.0,50.78,43.51,3.96,0.91,0,0.0,7.27,2.4,2025-04
ADH-102149,2025-04-19,East,Aba,Online,Retail,Electronics,Smartwatch,1,48.7,48.7,0.0,0.0,48.7,36.78,5.36,0.88,0,0.0,11.92,5.68,2025-04
ADH-102150,2025-04-19,North,Abuja,POS,Retail,Health & Beauty,Face Wash,1,47.01,47.01,0.0,0.0,47.01,26.22,0.0,0.56,0,0.0,20.79,20.23,2025-04
ADH-102151,2025-04-19,West,Lagos,Online,SME,Electronics,Power Bank,2,102.59,205.18,0.0,0.0,205.18,152.96,5.48,3.69,0,0.0,52.22,43.05,2025-04
ADH-102152,2025-04-19,North,Jos,Online,Retail,Groceries,Noodles Pack,4,54.72,218.88,0.0,0.0,218.88,200.24,7.32,3.94,0,0.0,18.64,7.38,2025-04
ADH-102153,2025-04-19,West,Abeokuta,Online,Retail,Health & Beauty,Face Wash,2,55.75,111.5,0.0,0.0,111.5,78.11,5.59,2.01,0,0.0,33.39,25.79,2025-04
ADH-102154,2025-04-19,South,Warri,POS,Retail,Health & Beauty,Hair Care,1,11.99,11.99,0.0,0.0,11.99,9.55,0.0,0.14,0,0.0,2.44,2.3,2025-04
ADH-102155,2025-04-19,West,Ibadan,Wholesale,SME,Groceries,Noodles Pack,5,43.01,215.05,0.0,0.0,215.05,180.57,0.53,1.72,0,0.0,34.48,32.23,2025-04
ADH-102156,2025-04-19,North,Abuja,POS,SME,Groceries,Detergent,3,13.6,40.8,0.0,0.0,40.8,37.14,0.0,0.49,0,0.0,3.66,3.17,2025-04
ADH-102157,2025-04-19,North,Kaduna,Online,SME,Home & Kitchen,Extension Cable,2,133.36,266.72,0.04,10.67,256.05,215.26,4.88,4.61,0,0.0,40.79,31.3,2025-04
ADH-102158,2025-04-19,West,Ilorin,POS,Retail,Health & Beauty,Perfume,1,20.17,20.17,0.0,0.0,20.17,11.71,0.0,0.24,0,0.0,8.46,8.22,2025-04
ADH-102159,2025-04-20,East,Enugu,Online,Corporate,Electronics,Phone Accessory,1,117.84,117.84,0.0,0.0,117.84,90.96,5.45,2.12,0,0.0,26.88,19.31,2025-04
ADH-102160,2025-04-20,West,Abeokuta,Wholesale,Retail,Home & Kitchen,Extension Cable,5,61.14,305.7,0.0,0.0,305.7,214.14,0.54,2.45,0,0.0,91.56,88.57,2025-04
ADH-102161,2025-04-20,South,Benin,Wholesale,SME,Fashion,T-Shirt,8,33.5,268.0,0.0,0.0,268.0,198.0,1.84,2.14,0,0.0,70.0,66.02,2025-04
ADH-102162,2025-04-20,South,Uyo,Online,Retail,Groceries,Cooking Oil,1,51.68,51.68,0.089,4.6,47.08,40.59,4.47,0.85,0,0.0,6.49,1.17,2025-04
ADH-102163,2025-04-20,East,Owerri,Online,Retail,Fashion,Cap,1,41.68,41.68,0.0,0.0,41.68,23.35,6.43,0.75,0,0.0,18.33,11.15,2025-04
ADH-102164,2025-04-20,South,Benin,Online,Retail,Health & Beauty,Perfume,1,18.46,18.46,0.0,0.0,18.46,10.74,7.08,0.33,0,0.0,7.72,0.31,2025-04
ADH-102165,2025-04-20,West,Ibadan,Online,Retail,Home & Kitchen,Kettle,2,69.04,138.08,0.0,0.0,138.08,85.65,6.65,2.49,0,0.0,52.43,43.29,2025-04
ADH-102166,2025-04-20,West,Lagos,POS,Retail,Health & Beauty,Hair Care,3,74.85,224.55,0.0,0.0,224.55,179.15,0.0,2.69,0,0.0,45.4,42.71,2025-04
ADH-102167,2025-04-20,North,Abuja,Online,Retail,Groceries,Noodles Pack,2,35.78,71.56,0.0,0.0,71.56,58.76,5.86,1.29,0,0.0,12.8,5.65,2025-04
ADH-102168,2025-04-20,North,Kaduna,POS,Corporate,Groceries,Beverage Pack,4,45.79,183.16,0.0,0.0,183.16,168.85,0.0,2.2,0,0.0,14.31,12.11,2025-04
ADH-102169,2025-04-20,West,Ilorin,Online,SME,Groceries,Beverage Pack,1,25.17,25.17,0.0,0.0,25.17,22.23,7.12,0.45,0,0.0,2.94,-4.63,2025-04
ADH-102170,2025-04-20,West,Ilorin,POS,Retail,Electronics,Phone Accessory,1,47.77,47.77,0.0,0.0,47.77,35.26,0.0,0.57,0,0.0,12.51,11.94,2025-04
ADH-102171,2025-04-20,South,Port Harcourt,Wholesale,Retail,Groceries,Noodles Pack,5,28.73,143.65,0.0,0.0,143.65,127.11,0.12,1.15,0,0.0,16.54,15.27,2025-04
ADH-102172,2025-04-20,West,Ilorin,Online,Retail,Electronics,Power Bank,1,22.25,22.25,0.028,0.62,21.63,16.75,8.25,0.39,0,0.0,4.88,-3.76,2025-04
ADH-102173,2025-04-20,South,Port Harcourt,Online,Corporate,Groceries,Cooking Oil,2,28.34,56.68,0.0,0.0,56.68,47.5,6.57,1.02,0,0.0,9.18,1.59,2025-04
ADH-102174,2025-04-20,South,Port Harcourt,Online,Retail,Electronics,Phone Accessory,1,72.63,72.63,0.0,0.0,72.63,54.46,4.15,1.31,0,0.0,18.17,12.71,2025-04
ADH-102175,2025-04-20,North,Abuja,POS,SME,Groceries,Noodles Pack,1,34.37,34.37,0.0,0.0,34.37,31.93,0.0,0.41,0,0.0,2.44,2.03,2025-04
ADH-102176,2025-04-20,East,Aba,Online,SME,Fashion,Cap,1,27.6,27.6,0.0,0.0,27.6,14.69,5.84,0.5,0,0.0,12.91,6.57,2025-04
ADH-102177,2025-04-20,South,Benin,Online,Retail,Electronics,Phone Accessory,2,21.16,42.32,0.0,0.0,42.32,29.12,8.63,0.76,0,0.0,13.2,3.81,2025-04
ADH-102178,2025-04-21,North,Abuja,POS,Retail,Home & Kitchen,Extension Cable,1,71.77,71.77,0.0,0.0,71.77,46.95,0.0,0.86,0,0.0,24.82,23.96,2025-04
ADH-102179,2025-04-21,West,Lagos,Online,Retail,Electronics,Power Bank,1,100.28,100.28,0.0,0.0,100.28,69.39,6.14,1.81,0,0.0,30.89,22.94,2025-04
ADH-102180,2025-04-21,South,Port Harcourt,POS,Retail,Electronics,Earbuds,1,86.21,86.21,0.0,0.0,86.21,64.25,0.0,1.03,0,0.0,21.96,20.93,2025-04
ADH-102181,2025-04-21,South,Uyo,Online,SME,Fashion,T-Shirt,2,27.36,54.72,0.0,0.0,54.72,32.34,4.73,0.98,0,0.0,22.38,16.67,2025-04
ADH-102182,2025-04-21,West,Lagos,POS,Retail,Groceries,Cooking Oil,3,34.14,102.42,0.0,0.0,102.42,84.14,0.0,1.23,0,0.0,18.28,17.05,2025-04
ADH-102183,2025-04-21,East,Aba,Online,SME,Groceries,Rice 5kg,4,40.53,162.12,0.078,12.65,149.47,127.37,4.77,2.69,0,0.0,22.1,14.64,2025-04
ADH-102184,2025-04-21,West,Lagos,Online,Retail,Home & Kitchen,Kettle,1,128.98,128.98,0.0,0.0,128.98,86.29,6.44,2.32,0,0.0,42.69,33.93,2025-04
ADH-102185,2025-04-21,North,Kaduna,Online,Corporate,Health & Beauty,Perfume,1,19.92,19.92,0.0,0.0,19.92,12.64,5.06,0.36,0,0.0,7.28,1.86,2025-04
ADH-102186,2025-04-21,East,Aba,Online,Retail,Groceries,Cooking Oil,1,8.66,8.66,0.066,0.57,8.09,6.8,4.24,0.15,0,0.0,1.29,-3.1,2025-04
ADH-102187,2025-04-21,North,Kaduna,Online,Corporate,Groceries,Cooking Oil,1,53.23,53.23,0.0,0.0,53.23,49.73,4.16,0.96,0,0.0,3.5,-1.62,2025-04
ADH-102188,2025-04-21,North,Kaduna,POS,SME,Groceries,Beverage Pack,4,35.48,141.92,0.0,0.0,141.92,124.63,0.0,1.7,0,0.0,17.29,15.59,2025-04
ADH-102189,2025-04-21,East,Owerri,POS,SME,Groceries,Detergent,2,41.04,82.08,0.0,0.0,82.08,71.25,0.0,0.98,0,0.0,10.83,9.85,2025-04
ADH-102190,2025-04-21,East,Enugu,Online,Retail,Groceries,Detergent,3,41.61,124.83,0.0,0.0,124.83,106.35,6.29,2.25,0,0.0,18.48,9.94,2025-04
ADH-102191,2025-04-21,North,Jos,Wholesale,SME,Groceries,Detergent,10,14.44,144.4,0.0,0.0,144.4,123.73,2.5,1.16,0,0.0,20.67,17.01,2025-04
ADH-102192,2025-04-21,North,Abuja,Online,SME,Health & Beauty,Face Wash,2,25.98,51.96,0.0,0.0,51.96,29.84,5.63,0.94,0,0.0,22.12,15.55,2025-04
ADH-102193,2025-04-21,East,Onitsha,Online,Corporate,Groceries,Noodles Pack,3,32.58,97.74,0.0,0.0,97.74,91.01,5.44,1.76,0,0.0,6.73,-0.47,2025-04
ADH-102194,2025-04-21,West,Lagos,POS,SME,Fashion,T-Shirt,1,15.77,15.77,0.081,1.28,14.49,11.21,0.0,0.17,0,0.0,3.28,3.11,2025-04
ADH-102195,2025-04-21,East,Aba,POS,Retail,Fashion,Handbag,3,74.03,222.09,0.0,0.0,222.09,163.41,0.0,2.67,0,0.0,58.68,56.01,2025-04
ADH-102196,2025-04-21,East,Enugu,POS,Retail,Health & Beauty,Toiletries Set,1,46.14,46.14,0.0,0.0,46.14,35.35,0.0,0.55,0,0.0,10.79,10.24,2025-04
ADH-102197,2025-04-21,South,Warri,Wholesale,Corporate,Fashion,Jeans,10,20.73,207.3,0.0,0.0,207.3,109.57,2.0,1.66,0,0.0,97.73,94.07,2025-04
ADH-102198,2025-04-21,South,Warri,Wholesale,Retail,Home & Kitchen,Kettle,5,42.03,210.15,0.0,0.0,210.15,149.34,0.6,1.68,0,0.0,60.81,58.53,2025-04
ADH-102199,2025-04-21,West,Ibadan,Wholesale,Retail,Groceries,Rice 5kg,10,50.54,505.4,0.0,0.0,505.4,425.94,0.54,4.04,0,0.0,79.46,74.88,2025-04
ADH-102200,2025-04-22,South,Port Harcourt,Wholesale,Retail,Groceries,Noodles Pack,10,32.95,329.5,0.0,0.0,329.5,287.0,1.91,2.64,0,0.0,42.5,37.95,2025-04
ADH-102201,2025-04-22,West,Abeokuta,POS,Retail,Groceries,Cooking Oil,1,17.23,17.23,0.0,0.0,17.23,15.89,0.0,0.21,0,0.0,1.34,1.13,2025-04
ADH-102202,2025-04-22,North,Kaduna,Online,SME,Health & Beauty,Body Lotion,1,53.14,53.14,0.0,0.0,53.14,42.17,3.57,0.96,0,0.0,10.97,6.44,2025-04
ADH-102203,2025-04-22,South,Port Harcourt,Online,Retail,Groceries,Detergent,1,53.68,53.68,0.0,0.0,53.68,49.64,6.79,0.97,0,0.0,4.04,-3.72,2025-04
ADH-102204,2025-04-22,North,Kano,Online,Retail,Electronics,Phone Accessory,1,94.06,94.06,0.0,0.0,94.06,71.9,4.84,1.69,0,0.0,22.16,15.63,2025-04
ADH-102205,2025-04-22,East,Aba,POS,Retail,Health & Beauty,Perfume,1,31.9,31.9,0.0,0.0,31.9,25.33,0.0,0.38,0,0.0,6.57,6.19,2025-04
ADH-102206,2025-04-22,South,Uyo,Online,Retail,Groceries,Cooking Oil,3,46.88,140.64,0.0,0.0,140.64,118.39,4.66,2.53,0,0.0,22.25,15.06,2025-04
ADH-102207,2025-04-22,West,Lagos,Online,Retail,Groceries,Detergent,1,30.48,30.48,0.0,0.0,30.48,28.45,5.61,0.55,0,0.0,2.03,-4.13,2025-04
ADH-102208,2025-04-22,East,Owerri,Online,Retail,Fashion,Cap,2,75.27,150.54,0.0,0.0,150.54,112.0,5.81,2.71,0,0.0,38.54,30.02,2025-04
ADH-102209,2025-04-22,South,Warri,Online,Retail,Fashion,Jeans,1,77.71,77.71,0.0,0.0,77.71,49.11,4.88,1.4,0,0.0,28.6,22.32,2025-04
ADH-102210,2025-04-22,South,Warri,POS,Retail,Home & Kitchen,Blender,1,70.17,70.17,0.0,0.0,70.17,42.61,0.0,0.84,0,0.0,27.56,26.72,2025-04
ADH-102211,2025-04-22,North,Abuja,POS,Corporate,Groceries,Beverage Pack,1,15.61,15.61,0.0,0.0,15.61,13.63,0.0,0.19,0,0.0,1.98,1.79,2025-04
ADH-102212,2025-04-22,West,Abeokuta,POS,Retail,Electronics,Smartwatch,1,36.75,36.75,0.0,0.0,36.75,25.3,0.0,0.44,0,0.0,11.45,11.01,2025-04
ADH-102213,2025-04-22,South,Uyo,Online,Retail,Health & Beauty,Face Wash,1,66.16,66.16,0.0,0.0,66.16,40.08,5.9,1.19,0,0.0,26.08,18.99,2025-04
ADH-102214,2025-04-22,North,Abuja,POS,Retail,Fashion,Handbag,2,24.4,48.8,0.0,0.0,48.8,28.56,0.0,0.59,0,0.0,20.24,19.65,2025-04
ADH-102215,2025-04-22,South,Warri,Online,SME,Home & Kitchen,Bedsheet,1,19.13,19.13,0.0,0.0,19.13,14.39,14.43,0.34,0,0.0,4.74,-10.03,2025-04
ADH-102216,2025-04-22,North,Abuja,POS,SME,Fashion,T-Shirt,1,26.41,26.41,0.0,0.0,26.41,17.07,0.0,0.32,0,0.0,9.34,9.02,2025-04
ADH-102217,2025-04-22,South,Warri,Online,Retail,Health & Beauty,Face Wash,1,39.87,39.87,0.0,0.0,39.87,28.24,4.79,0.72,0,0.0,11.63,6.12,2025-04
ADH-102218,2025-04-23,North,Jos,POS,Corporate,Health & Beauty,Hair Care,3,28.81,86.43,0.0,0.0,86.43,69.09,0.0,1.04,0,0.0,17.34,16.3,2025-04
ADH-102219,2025-04-23,North,Kaduna,POS,Retail,Groceries,Detergent,2,10.08,20.16,0.0,0.0,20.16,17.52,0.0,0.24,0,0.0,2.64,2.4,2025-04
ADH-102220,2025-04-23,South,Warri,Online,Corporate,Electronics,Power Bank,2,100.54,201.08,0.0,0.0,201.08,161.45,6.87,3.62,0,0.0,39.63,29.14,2025-04
ADH-102221,2025-04-23,East,Aba,POS,SME,Groceries,Rice 5kg,1,25.28,25.28,0.0,0.0,25.28,21.62,0.0,0.3,0,0.0,3.66,3.36,2025-04
ADH-102222,2025-04-23,South,Benin,Online,Retail,Fashion,Cap,2,20.77,41.54,0.0,0.0,41.54,28.4,9.07,0.75,0,0.0,13.14,3.32,2025-04
ADH-102223,2025-04-23,West,Abeokuta,Online,Retail,Groceries,Beverage Pack,1,31.83,31.83,0.053,1.69,30.14,28.07,6.78,0.54,0,0.0,2.07,-5.25,2025-04
ADH-102224,2025-04-23,North,Kano,POS,Retail,Groceries,Beverage Pack,2,50.58,101.16,0.0,0.0,101.16,90.78,0.0,1.21,0,0.0,10.38,9.17,2025-04
ADH-102225,2025-04-23,East,Enugu,POS,SME,Groceries,Noodles Pack,1,11.12,11.12,0.0,0.0,11.12,9.25,0.0,0.13,0,0.0,1.87,1.74,2025-04
ADH-102226,2025-04-23,East,Onitsha,Online,Retail,Groceries,Noodles Pack,1,16.02,16.02,0.095,1.52,14.5,13.23,3.96,0.26,0,0.0,1.27,-2.95,2025-04
ADH-102227,2025-04-23,South,Warri,Online,SME,Electronics,Power Bank,1,94.73,94.73,0.0,0.0,94.73,71.37,4.78,1.71,0,0.0,23.36,16.87,2025-04
ADH-102228,2025-04-23,West,Lagos,Online,Retail,Fashion,Jeans,2,24.12,48.24,0.0,0.0,48.24,34.31,3.97,0.87,0,0.0,13.93,9.09,2025-04
ADH-102229,2025-04-23,South,Benin,POS,SME,Groceries,Rice 5kg,4,39.88,159.52,0.044,7.02,152.5,129.98,0.0,1.83,0,0.0,22.52,20.69,2025-04
